date,open,high,low,close,volume,average,barCount
2024-01-18,18276.75,18415.0,18218.0,18406.0,679249.0,18331.27521187839,386757
2024-01-19,18485.0,18786.75,18458.75,18777.5,599578.0,18610.28567720903,352021
2024-01-22,18848.0,18909.0,18746.5,18769.75,492171.0,18807.17098871126,298337
2024-01-23,18804.0,18880.25,18720.25,18874.0,399506.0,18790.98789784229,246438
2024-01-24,19024.5,19133.25,18892.5,18957.5,592168.0,19026.15347744654,352416
2024-01-25,19056.25,19088.5,18862.75,18903.0,565613.0,18989.64743525374,345887
2024-01-26,18879.75,18959.5,18814.0,18822.75,475134.0,18881.23147931594,286301
2024-01-29,18869.25,19050.0,18838.75,19032.75,458425.0,18926.79682653007,265459
2024-01-30,18991.5,19016.25,18782.0,18785.5,442237.0,18935.45289839021,275122
2024-01-31,18710.0,18800.25,18518.0,18565.0,648492.0,18642.89379884369,415183
2024-02-01,18610.0,18975.25,18563.75,18955.25,568537.0,18680.98589147048,354313
2024-02-02,18826.0,19113.75,18780.5,19018.75,590887.0,18995.96475477901,372605
2024-02-05,19057.0,19081.5,18876.0,19035.25,495907.0,19004.54018000692,309717
2024-02-06,19076.75,19105.5,18882.75,18979.0,512696.0,18963.65233746256,321046
2024-02-07,19111.75,19221.25,19052.75,19200.5,490536.0,19158.06448557617,301102
2024-02-08,19178.5,19244.0,19148.75,19205.0,381406.0,19204.9201789061,238525
2024-02-09,19257.25,19431.5,19220.75,19396.25,384880.0,19343.98185509412,228166
2024-02-12,19387.25,19485.75,19259.75,19279.5,471766.0,19386.48263028323,284310
2024-02-13,18955.25,19131.25,18862.75,19032.25,661115.0,19002.09389882905,400305
2024-02-14,19128.0,19233.75,19022.0,19219.25,566277.0,19123.62837361081,347394
2024-02-15,19234.75,19321.0,19119.25,19306.75,548839.0,19213.49560413401,329890
2024-02-16,19276.5,19280.0,19048.75,19055.75,605074.0,19159.46236053496,376632
2024-02-20,18991.0,19058.5,18766.5,18906.25,633105.0,18872.06464545162,393238
2024-02-21,18812.0,19057.25,18680.75,19043.25,599110.0,18792.57394827629,377758
2024-02-22,19243.25,19448.75,19209.0,19380.5,567677.0,19332.71820879163,354075
2024-02-23,19468.75,19510.75,19297.25,19313.0,546616.0,19393.6870627631,332646
2024-02-26,19373.75,19419.25,19296.25,19300.25,428590.0,19370.83718362917,265359
2024-02-27,19374.75,19390.25,19257.0,19368.25,469075.0,19343.90120846188,280258
2024-02-28,19273.25,19328.25,19189.75,19205.25,436740.0,19268.71166500588,266468
2024-02-29,19387.5,19473.0,19245.75,19431.25,528873.0,19379.57390212156,322629
2024-03-01,19459.0,19756.0,19456.0,19700.25,506035.0,19621.94391420568,306337
2024-03-04,19710.25,19727.75,19607.0,19617.75,462024.0,19682.05253743328,283197
2024-03-05,19499.0,19500.5,19175.0,19337.25,656292.0,19304.62629856227,392976
2024-03-06,19467.25,19542.5,19316.0,19398.5,670809.0,19426.72529976969,415083
2024-03-07,19551.25,19742.25,19483.0,19628.25,580253.0,19640.92275499221,346942
2024-03-08,19697.25,19824.5,19368.75,19415.5,820546.0,19573.93228581368,509223
2024-03-11,19329.75,19382.25,19237.5,19354.5,223703.0,19314.49206990598,160457
2024-03-12,19455.5,19646.25,19309.5,19631.75,546513.0,19520.55700502892,346337
2024-03-13,19580.0,19581.25,19424.0,19473.75,590725.0,19499.57304240789,374112
2024-03-14,19523.25,19547.5,19296.0,19413.25,681024.0,19419.30274488794,423454
2024-03-15,19286.75,19310.0,19131.25,19187.0,543826.0,19214.88176218988,346555
2024-03-18,19426.25,19529.5,19344.75,19370.5,521720.0,19443.31477300112,326910
2024-03-19,19276.75,19432.0,19181.25,19411.5,515388.0,19315.57822079283,311955
2024-03-20,19462.5,19703.75,19384.75,19634.25,526082.0,19501.96362042801,330502
2024-03-21,19855.0,19878.0,19711.75,19721.5,475051.0,19804.10612019288,297561
2024-03-22,19695.75,19789.75,19655.75,19735.25,392637.0,19718.04531146864,248048
2024-03-25,19612.5,19732.0,19565.25,19670.25,360965.0,19669.83532139627,228930
2024-03-26,19729.0,19771.25,19591.25,19601.75,417487.0,19702.13468664586,255281
2024-03-27,19726.5,19732.0,19526.75,19659.75,506429.0,19599.65857551682,301677
2024-03-28,19655.75,19697.0,19600.0,19629.25,413496.0,19645.37173965707,249766
2024-04-01,19656.5,19769.5,19565.0,19653.0,462521.0,19657.37775371366,281909
2024-04-02,19430.0,19495.25,19338.75,19475.25,461175.0,19407.90765632538,278094
2024-04-03,19380.25,19604.5,19379.0,19521.25,474589.0,19526.2678302992,288508
2024-04-04,19699.75,19728.0,19183.25,19206.25,656772.0,19502.17611625202,407386
2024-04-05,19271.25,19558.5,19233.5,19444.25,628706.0,19422.72924005011,390095
2024-04-08,19475.5,19524.0,19377.0,19438.0,404106.0,19450.75212684149,258423
2024-04-09,19540.25,19557.25,19295.5,19506.75,587541.0,19427.82913982636,359803
2024-04-10,19273.25,19373.25,19239.0,19333.75,680316.0,19302.13785992417,426293
2024-04-11,19406.5,19675.75,19304.75,19640.0,547651.0,19488.07170593332,332826
2024-04-12,19440.25,19489.25,19252.5,19315.0,614157.0,19354.17277482873,371801
2024-04-15,19481.25,19484.75,18956.25,18993.25,639593.0,19202.58356637527,403861
2024-04-16,18984.75,19111.75,18931.25,18998.5,591777.0,19008.97330872374,379625
2024-04-17,19079.25,19081.5,18715.75,18761.75,685777.0,18864.44958641862,431265
2024-04-18,18777.75,18854.75,18600.0,18643.5,622666.0,18715.41032785329,394166
2024-04-19,18588.0,18611.5,18182.5,18254.25,736001.0,18370.68897735232,477834
2024-04-22,18369.0,18538.25,18220.0,18434.0,507624.0,18377.06385207263,323764
2024-04-23,18517.75,18769.75,18501.75,18706.75,476045.0,18663.93321448675,300417
2024-04-24,18838.75,18907.25,18574.0,18768.25,536517.0,18770.65924209601,347119
2024-04-25,18438.0,18941.25,18389.75,18665.0,640757.0,18557.33999676751,414875
2024-04-26,18802.5,19020.0,18772.25,18960.75,471515.0,18937.62783581223,305733
2024-04-29,19041.25,19070.5,18902.75,19023.0,435101.0,18998.56101334723,275951
2024-04-30,18950.75,19013.25,18565.25,18669.0,562690.0,18844.07654929162,345817
2024-05-01,18595.25,18905.0,18486.25,18527.75,667328.0,18635.35252615735,436633
2024-05-02,18681.25,18864.5,18472.5,18752.5,517601.0,18652.35219207818,337872
2024-05-03,19079.5,19178.0,19011.75,19125.5,422678.0,19093.94507634992,276120
2024-05-06,19203.5,19338.5,19170.0,19332.25,317899.0,19246.78269776945,199267
2024-05-07,19349.0,19407.5,19301.5,19336.5,390176.0,19355.5539976848,238967
2024-05-08,19213.75,19382.0,19208.0,19322.75,360021.0,19308.08774299646,221854
2024-05-09,19323.0,19380.0,19240.25,19352.5,387077.0,19329.33732539751,238008
2024-05-10,19416.0,19494.25,19325.0,19395.5,385735.0,19394.83916314873,240117
2024-05-13,19477.0,19482.0,19374.25,19438.5,332570.0,19430.51189960449,209846
2024-05-14,19416.0,19584.75,19406.75,19565.5,446281.0,19487.06235076927,283881
2024-05-15,19666.0,19875.75,19599.25,19859.5,468897.0,19762.58974857684,294600
2024-05-16,19845.75,19933.0,19797.5,19815.25,453707.0,19870.03294959213,284527
2024-05-17,19816.5,19844.0,19703.75,19799.5,404086.0,19795.28754349645,256169
2024-05-20,19808.25,19968.75,19799.5,19935.25,401096.0,19914.2586429643,246133
2024-05-21,19853.5,19984.0,19845.0,19973.75,341099.0,19917.57889021447,213356
2024-05-22,19983.0,20071.25,19851.75,19960.5,495117.0,19953.35787458223,311278
2024-05-23,20167.5,20168.5,19785.0,19864.5,731539.0,19980.39796818756,459426
2024-05-24,19934.5,20108.5,19903.0,20055.25,447778.0,20028.0235947439,279506
2024-05-28,20102.25,20152.5,19995.25,20134.5,465130.0,20079.66007997845,293608
2024-05-29,19937.75,20059.25,19910.75,19918.0,453277.0,20008.50054091294,290132
2024-05-30,19937.25,19942.25,19705.0,19757.75,496323.0,19840.57571598868,314787
2024-05-31,19764.25,19795.5,19381.0,19731.0,674952.0,19574.58406828358,419907
2024-06-03,19882.0,19927.25,19587.5,19828.25,552186.0,19766.09592967301,355824
2024-06-04,19802.25,19925.0,19727.75,19875.25,504986.0,19804.5842357969,324959
2024-06-05,20026.5,20283.25,19974.5,20279.75,464783.0,20145.08223179567,278540
2024-06-06,20296.25,20310.0,20205.5,20260.5,421955.0,20259.11280335528,271681
2024-06-07,20230.5,20351.75,20179.25,20219.25,475413.0,20251.91450731692,306924
2024-06-10,20175.25,20325.0,20163.5,20301.5,479322.0,20259.11280335528,307769
2024-06-11,20248.75,20460.75,20181.25,20450.0,475972.0,20317.94758462818,301412
2024-06-12,20614.25,20837.5,20585.25,20835.5,557029.0,20718.47565090989,362917
2024-06-13,20863.75,20892.0,20718.25,20832.75,437955.0,20812.61130094653,291109
2024-06-14,20801.25,20930.25,20779.25,20926.75,393414.0,20854.87140794661,256355
2024-06-17,20924.0,21250.75,20867.5,21159.0,221677.0,21070.0234297572,140815
2024-06-18,21158.0,21197.5,21090.0,21162.75,401024.0,21153.05949804604,258975
2024-06-20,21214.5,21233.0,20913.25,21013.0,676527.0,21066.63793463969,432227
2024-06-21,20974.75,21033.25,20867.25,20967.25,458014.0,20949.38333694134,299931
2024-06-24,20875.75,20952.25,20672.0,20697.75,570927.0,20817.03967573221,361813
2024-06-25,20779.0,20937.5,20739.25,20926.0,464066.0,20852.69282753459,289003
2024-06-26,20883.0,20986.25,20864.75,20908.5,469909.0,20928.66207090484,302045
2024-06-27,20947.0,21079.25,20908.75,21027.75,489116.0,20995.4364161982,312720
2024-06-28,21031.0,21243.25,20858.75,20922.0,626879.0,21036.74796681712,389539
2024-07-01,20927.5,21034.5,20759.75,21001.5,516718.0,20913.15386674098,330223
2024-07-02,20938.5,21228.75,20932.75,21208.5,503305.0,21089.16674474259,318328
2024-07-03,21183.25,21413.0,21183.25,21396.5,305547.0,21292.89529842892,195506
2024-07-05,21419.75,21627.25,21405.75,21576.75,450622.0,21540.00490970875,291508
2024-07-08,21619.75,21678.0,21573.25,21674.25,417753.0,21621.78972964044,272278
2024-07-09,21715.0,21765.75,21602.25,21677.75,475745.0,21685.8396606888,305942
2024-07-10,21751.25,21917.75,21693.75,21896.5,496841.0,21803.04186580551,314644
2024-07-11,21894.25,21902.5,21352.25,21410.5,764887.0,21570.65456996502,478267
2024-07-12,21421.5,21733.5,21402.75,21522.5,594617.0,21582.18093792464,366154
2024-07-15,21596.25,21792.25,21487.5,21612.25,604003.0,21628.31260605395,386223
2024-07-16,21637.25,21674.25,21443.75,21573.75,532302.0,21539.87392825466,343352
2024-07-17,21230.0,21252.0,20921.25,20974.5,672653.0,21059.95788048127,436527
2024-07-18,21105.25,21113.5,20704.25,20888.75,803795.0,20869.24888333114,518121
2024-07-19,20819.25,20932.5,20594.5,20644.25,615341.0,20724.69775060114,402484
2024-07-22,20909.5,21004.0,20757.75,20936.75,511892.0,20906.10706451112,333734
2024-07-23,20912.75,21045.75,20855.25,20900.75,485812.0,20942.57230132884,322737
2024-07-24,20580.25,20594.25,20086.0,20191.5,661714.0,20299.42716547269,420132
2024-07-25,20136.5,20318.25,19786.75,19903.75,763298.0,20070.57636889254,522667
2024-07-26,20080.0,20221.25,19951.25,20093.25,568579.0,20071.46704278033,387026
2024-07-29,20208.0,20304.5,20027.75,20142.25,483022.0,20183.58716747848,336674
2024-07-30,20211.0,20244.25,19621.0,19763.75,644944.0,19922.35775544811,432829
2024-07-31,20298.75,20588.25,20234.75,20518.75,580690.0,20387.02756196582,390946
2024-08-01,20459.25,20623.75,19756.25,19875.5,736265.0,20130.2515193744,486256
2024-08-02,19543.0,19658.75,19265.5,19399.25,616905.0,19419.02222368403,429622
2024-08-05,18402.0,19164.25,18347.0,19015.0,599809.0,18860.96264040256,433111
2024-08-06,18943.0,19367.75,18825.75,18965.0,522515.0,19137.2811159437,366665
2024-08-07,19336.25,19446.5,18689.75,18708.75,572603.0,19160.49102960785,400888
2024-08-08,19096.5,19483.25,18928.75,19446.0,494266.0,19270.0439178059,334266
2024-08-09,19334.0,19568.0,19285.25,19492.75,371635.0,19425.20454831692,264328
2024-08-12,19533.25,19663.25,19410.0,19517.5,392161.0,19539.15841337228,265045
2024-08-13,19722.5,20037.5,19716.75,20013.25,378468.0,19898.80729000334,246610
2024-08-14,20053.0,20122.5,19831.0,20063.25,435211.0,19987.63891216489,291090
2024-08-15,20278.0,20541.25,20261.5,20504.5,400781.0,20442.53750220774,260313
2024-08-16,20436.75,20601.5,20393.75,20542.0,336277.0,20504.20357079172,224224
2024-08-19,20542.5,20822.75,20463.5,20803.5,346846.0,20622.66319786766,228097
2024-08-20,20766.0,20878.5,20687.75,20752.5,401311.0,20774.36591799079,269862
2024-08-21,20791.5,20938.0,20717.5,20870.75,409042.0,20826.07739606419,279065
2024-08-22,20954.25,20983.5,20477.0,20550.75,551371.0,20706.51752477392,369156
2024-08-23,20700.5,20856.75,20529.25,20723.0,507254.0,20696.90348604396,342164
2024-08-26,20708.75,20749.0,20438.75,20484.5,394409.0,20551.25210909963,265280
2024-08-27,20457.75,20636.75,20371.75,20575.5,349815.0,20550.78057586492,236299
2024-08-28,20564.75,20597.0,20147.25,20234.25,460001.0,20367.27555868956,310247
2024-08-29,20431.0,20635.75,20262.25,20376.0,520493.0,20477.95488739276,357382
2024-08-30,20495.25,20572.25,20297.5,20532.25,405296.0,20452.59687788159,284602
2024-09-03,20410.0,20415.5,19816.0,19898.5,504279.0,20093.26235674034,342152
2024-09-04,19781.5,20029.5,19739.75,19872.0,443141.0,19894.74686492665,309679
2024-09-05,19790.25,20067.0,19743.5,19830.25,457910.0,19886.6522110641,316813
2024-09-06,19835.5,19874.75,19217.25,19257.0,560055.0,19466.1493508644,384679
2024-09-09,19520.25,19631.0,19382.25,19618.75,415869.0,19525.48394956564,281176
2024-09-10,19655.75,19781.75,19479.25,19736.25,426980.0,19654.60546700423,294091
2024-09-11,19806.5,20216.75,19434.5,20169.0,579602.0,19810.26382704078,391281
2024-09-12,20180.25,20415.75,20103.0,20342.5,448670.0,20269.53719765012,312963
2024-09-13,20338.0,20514.0,20326.5,20436.75,350875.0,20441.20149137605,242528
2024-09-16,20365.25,20394.75,20222.75,20348.75,182037.0,20316.71671741212,125565
2024-09-17,20483.5,20540.25,20254.75,20359.5,342243.0,20405.07142994,244629
2024-09-18,20416.25,20591.75,20237.75,20261.0,444966.0,20388.15315325037,322431
2024-09-19,20749.25,20905.25,20658.0,20786.25,418148.0,20801.02118989631,291275
2024-09-20,20731.25,20782.0,20550.25,20724.25,375943.0,20689.39678023922,259961
2024-09-23,20775.0,20826.25,20714.5,20778.0,298718.0,20771.81517402079,206424
2024-09-24,20834.75,20917.25,20646.5,20868.75,361070.0,20814.08499682026,243196
2024-09-25,20841.0,20975.5,20835.25,20893.75,326136.0,20903.33278669673,218882
2024-09-26,21215.5,21230.75,20889.75,21053.5,392422.0,21030.47855111495,267866
2024-09-27,21085.75,21091.5,20874.25,20924.25,329755.0,20974.86036322092,226879
2024-09-30,20881.0,20991.75,20753.0,20965.5,413095.0,20893.34738180041,281955
2024-10-01,20956.0,20970.5,20506.75,20669.25,571593.0,20666.94255368479,393607
2024-10-02,20636.0,20788.5,20522.75,20705.25,368623.0,20696.20030740951,251408
2024-10-03,20604.0,20812.75,20570.0,20685.0,420195.0,20677.39359922395,293933
2024-10-04,20930.25,20949.25,20708.75,20930.25,430570.0,20831.31370060511,294449
2024-10-07,20837.0,20889.0,20641.25,20687.75,343770.0,20792.17401768247,235583
2024-10-08,20802.0,21036.0,20767.25,21004.0,332850.0,20921.38929606884,221105
2024-10-09,20987.0,21194.75,20942.0,21174.75,340185.0,21088.06277727873,221011
2024-10-10,21066.5,21221.0,21007.0,21139.75,351431.0,21122.95995656666,232143
2024-10-11,21047.25,21206.5,21020.75,21160.75,306211.0,21135.68746747078,198233
2024-10-14,21264.75,21398.75,21238.5,21336.0,316467.0,21323.39238438199,206793
2024-10-15,21348.75,21377.25,20958.0,21049.0,442272.0,21131.52257060988,290768
2024-10-16,21060.0,21087.5,20908.5,21056.75,336934.0,21011.54249830638,219916
2024-10-17,21288.25,21291.25,21061.25,21076.0,415898.0,21145.25896957348,275041
2024-10-18,21177.0,21243.25,21143.25,21195.5,298741.0,21196.45357136059,199957
2024-10-21,21137.75,21269.0,21052.25,21232.75,368435.0,21170.84333600473,236372
2024-10-22,21112.0,21318.25,21077.5,21256.0,363847.0,21208.87065516949,233541
2024-10-23,21145.25,21174.0,20777.0,20923.25,527838.0,20990.27824228364,341016
2024-10-24,21080.5,21123.0,20966.0,21088.5,369628.0,21052.72582627257,245367
2024-10-25,21203.5,21427.0,21171.25,21211.25,491757.0,21303.00767179572,312506
2024-10-28,21342.0,21343.75,21198.0,21209.5,325823.0,21264.85100800795,217035
2024-10-29,21224.0,21481.75,21142.5,21415.75,400829.0,21337.56855506382,262397
2024-10-30,21379.25,21419.0,21184.0,21248.5,407072.0,21329.93722230627,270049
2024-10-31,21073.75,21077.25,20704.0,20717.75,550193.0,20806.97104255474,357429
2024-11-01,20766.5,20993.25,20754.75,20853.75,439610.0,20893.52846427262,288371
2024-11-04,20819.5,20929.75,20708.5,20784.25,394250.0,20823.37194075233,256165
2024-11-05,20852.75,21094.0,20847.25,21048.75,368942.0,21005.38569425113,241288
2024-11-06,21403.75,21663.0,21361.5,21620.25,417766.0,21523.98002574494,278272
2024-11-07,21737.0,21991.75,21734.0,21962.5,362980.0,21894.73345313903,237256
2024-11-08,21921.75,22004.0,21896.75,21969.25,303904.0,21953.40417413608,198377
2024-11-11,22022.75,22032.75,21831.5,21955.25,364939.0,21930.1997487682,233868
2024-11-12,21951.5,21990.5,21786.5,21926.0,398904.0,21915.97184023717,257521
2024-11-13,21894.25,22007.75,21788.25,21895.0,420893.0,21901.12307751569,272287
2024-11-14,21872.5,21910.75,21678.75,21742.0,450098.0,21800.69991221121,293384
2024-11-15,21480.25,21495.75,21114.5,21206.0,544312.0,21261.04827609147,342607
2024-11-18,21271.5,21444.5,21213.5,21350.75,380041.0,21344.52729578173,247972
2024-11-19,21235.0,21515.25,21220.75,21489.5,371061.0,21390.83267081909,239077
2024-11-20,21474.25,21508.75,21188.75,21470.25,499300.0,21346.20877588085,322863
2024-11-21,21601.5,21632.25,21227.25,21553.5,521848.0,21458.01426801016,344705
2024-11-22,21514.0,21605.75,21442.5,21574.5,416783.0,21540.25157931952,275725
