date,open,high,low,close,volume,average,barCount
2023-10-18,365.66,367.91,362.02,363.37,42042928.0,365.012,239048
2023-10-19,364.81,366.02,359.16,359.97,56308251.0,362.788,326259
2023-10-20,359.48,360.04,354.37,354.6,47992504.0,356.502,260053
2023-10-23,353.26,359.26,351.11,355.67,43143747.0,355.88,247394
2023-10-24,357.51,359.91,355.79,359.13,32821112.0,358.183,182939
2023-10-25,356.69,356.88,349.75,350.34,48355093.0,352.484,273738
2023-10-26,349.12,350.07,342.35,343.66,57982339.0,345.443,332597
2023-10-27,346.43,348.84,344.08,345.31,47269292.0,346.173,279353
2023-10-30,347.83,350.54,346.45,349.2,39683622.0,348.571,224441
2023-10-31,349.23,351.25,346.62,350.87,36035619.0,349.284,198787
2023-11-01,351.72,357.53,351.62,356.96,46291661.0,354.476,270400
2023-11-02,361.54,363.68,360.3,363.44,37152104.0,362.33,210811
2023-11-03,364.75,369.02,364.52,367.71,37865150.0,367.04,196468
2023-11-06,368.49,369.78,366.91,369.21,29014943.0,368.445,164126
2023-11-07,370.27,373.58,369.04,372.7,36590649.0,372.241,202058
2023-11-08,373.08,373.79,370.62,372.94,27073147.0,372.445,147884
2023-11-09,373.64,374.8,369.57,370.07,39381801.0,372.088,219445
2023-11-10,371.82,378.54,371.28,378.39,40763293.0,375.516,232490
2023-11-13,376.79,378.28,375.24,377.21,30847308.0,377.094,162234
2023-11-14,383.71,386.26,383.18,385.33,44451151.0,384.935,250768
2023-11-15,387.24,387.75,384.23,385.62,37878872.0,386.229,199395
2023-11-16,384.84,386.19,383.56,385.95,34489963.0,385.089,209585
2023-11-17,385.21,387.07,384.29,386.04,26047421.0,385.654,146388
2023-11-20,386.05,391.41,386.04,390.74,34496990.0,389.434,192151
2023-11-21,389.01,389.23,386.7,388.47,31502579.0,388.02,158217
2023-11-22,390.57,393.07,389.04,390.06,33200360.0,390.654,194187
2023-11-24,389.64,390.25,388.5,389.51,11081470.0,389.278,61791
2023-11-27,389.0,391.15,388.28,389.17,26928374.0,389.747,146104
2023-11-28,388.4,390.78,388.05,390.19,24787164.0,389.327,136192
2023-11-29,392.69,394.14,389.46,389.81,27051046.0,391.371,147770
2023-11-30,390.1,390.55,385.82,388.83,32663052.0,387.605,179199
2023-12-01,387.71,390.54,386.07,389.94,31195207.0,388.701,186326
2023-12-04,386.09,386.6,382.66,386.32,37490389.0,384.981,213321
2023-12-05,384.38,388.5,384.21,387.29,30910595.0,386.673,176712
2023-12-06,390.27,390.37,384.7,385.05,29768593.0,386.927,171566
2023-12-07,388.06,391.27,386.96,390.43,36009449.0,389.686,194953
2023-12-08,388.67,392.62,388.48,392.17,33119041.0,391.096,198749
2023-12-11,391.73,395.79,391.53,395.52,28599639.0,394.103,176664
2023-12-12,395.56,398.79,394.41,398.67,24656449.0,397.016,137005
2023-12-13,399.63,404.36,398.83,403.74,39515795.0,401.542,235650
2023-12-14,404.98,406.3,400.34,403.39,39524965.0,403.589,232836
2023-12-15,404.19,406.54,403.57,405.34,34069727.0,405.196,204543
2023-12-18,404.93,407.99,404.6,407.08,25127890.0,406.681,147474
2023-12-19,407.54,409.28,407.34,409.16,23475113.0,408.435,129604
2023-12-20,408.35,410.47,402.9,403.08,40618960.0,406.836,231888
2023-12-21,407.06,408.14,404.47,407.77,33331356.0,406.432,202040
2023-12-22,409.0,409.97,406.47,408.38,23440202.0,408.664,133873
2023-12-26,409.25,411.56,409.15,410.88,14960413.0,410.362,79128
2023-12-27,410.95,411.79,410.08,411.5,22745105.0,410.916,137005
2023-12-28,412.67,412.92,410.94,411.3,17897823.0,411.848,98236
2023-12-29,411.29,411.64,407.58,409.52,27456462.0,409.41,156502
2024-01-02,405.84,406.09,400.24,402.59,40523131.0,402.662,236913
2024-01-03,399.93,401.0,397.89,398.33,35947471.0,399.391,196760
2024-01-04,396.45,399.59,396.06,396.28,28509012.0,397.555,162850
2024-01-05,396.44,399.56,395.34,396.75,33786422.0,397.451,191763
2024-01-08,397.99,405.24,397.83,404.95,30220990.0,402.548,173715
2024-01-09,401.91,406.69,401.71,405.75,29222741.0,404.369,178133
2024-01-10,406.07,409.52,405.17,408.5,23783218.0,407.515,139989
2024-01-11,409.78,411.21,404.24,409.35,37058843.0,407.565,212492
2024-01-12,410.41,411.25,408.15,409.56,26401932.0,409.472,147540
2024-01-16,408.31,411.12,406.83,409.52,32935643.0,408.853,205260
2024-01-17,406.17,407.59,402.92,407.21,37982532.0,405.232,228298
